accel_x,accel_y,accel_z,activity,magnitude,xy_magnitude,x_rolling_mean,y_rolling_mean,z_rolling_mean,x_rolling_std,y_rolling_std
1.0291763636778386,0.705814713860222,10.967634711494815,jogging,11.038405209206658,1.2479496776131342,1.0291763636778386,0.705814713860222,10.967634711494815,0.0,0.0
-0.18829834466717266,0.10033658927291456,9.43093462668557,sitting,9.433347848487736,0.21336283123196248,0.420439009505333,0.40307565156656827,10.199284669090193,0.8608846221938716,0.42813768775579836
0.5759282611881612,-0.06686612236165373,9.415582547832074,jogging,9.433417151562567,0.5797968957789464,0.47226876006627566,0.2464283935904943,9.93805062867082,0.6153211645105109,0.4065292488034641
-0.04195795141909059,-0.1335425669906219,9.011819405384648,jogging,9.012906472506693,0.13997888014172533,0.34371208219493415,0.15143565344521523,9.706492822849278,0.5643763827130889,0.3824550119204086
0.5490561242923978,0.39007724229553375,9.965191693461884,walking,9.98792612958374,0.6735153172570595,0.3847808906144269,0.19916397121527893,9.758232596971798,0.4973165602995925,0.3479854001148336
2.246885079880314,-0.5292271634807386,12.256197968641583,jogging,12.47168643765905,2.308370410647874,0.695131588825408,0.07776544876594267,10.174560158916762,0.8807748544315033,0.4304656530685772
0.7195395654205523,0.7512403521584453,10.747018731915702,jogging,10.79724552268141,1.0402399977489531,0.6986184426247144,0.17397614925058594,10.256339955059468,0.8040866830623967,0.46820158508276893
0.617761791553767,0.3906672982819911,9.675362667662146,walking,9.702932202166572,0.7309244619320591,0.688511361240846,0.20106254287951156,10.183717794134802,0.7449882967958368,0.4401885988583409
-0.07783085530065034,-0.0691054377393896,9.949100418255327,sitting,9.949644834670748,0.10408267657003938,0.6033622260695686,0.1710438783663003,10.15764919681486,0.742216271750468,0.42149179614397153
0.03149718715553322,-0.1277371133550618,9.53073062050702,sitting,9.531638631609841,0.13156307584955057,0.546175722178165,0.14116577919416412,10.094957339184077,0.7227575752220914,0.4084640262476504
0.6690933832493695,-0.09444741091531797,9.642540110506175,walking,9.666187772418718,0.6757264749413734,0.5101674241353182,0.06113956671661012,9.962447879085214,0.704766294542063,0.3612061516248946
0.5527358639683335,0.7518797099450084,8.741976043936193,jogging,8.791642917356123,0.9331881019086185,0.5842708449988688,0.12629387878381948,9.893552020810276,0.6607490901618241,0.42260615376828276
-0.03759835793518662,-0.06975419424751146,9.639476230473973,sitting,9.639801931679262,0.07924193419233261,0.5229181830865339,0.12600507159523372,9.915941389074465,0.6894695591510115,0.42275378671360764
0.7393879420133831,0.3135008106063356,9.148843431714335,walking,9.184024903334493,0.8031047796182111,0.6010527724297814,0.17070940935492945,9.929643791707432,0.6620706932412432,0.41583807945624773
0.8219551139959004,0.3523669981122031,9.135048347672669,walking,9.17871892069366,0.8943001234387811,0.6283426714001316,0.1669383849365964,9.846629457128513,0.6653057135945697,0.41379366867305567
-0.11652019999652885,0.11378577759693718,10.025631935102785,sitting,10.026954665218318,0.16286239649032166,0.3920021434124473,0.23123967904436396,9.623572853774633,0.3887669896702895,0.33629665586760643
0.6485637235436961,0.2071983108034434,9.238951722531276,walking,9.264005341900463,0.6808568450832114,0.3849045592247617,0.1768354749088638,9.47276615283619,0.38272375806497616,0.28253575581021473
0.04337476093485353,-0.0947530740972112,9.734221324159254,sitting,9.734779109083767,0.10420899643038165,0.3274658561628704,0.12829343767094356,9.478652018485901,0.3869719113068237,0.2834139252583903
1.9192706564506155,0.8517314723264268,10.492611735149582,jogging,10.700651726799748,2.0997729290720266,0.527176007337997,0.2203771286775252,9.533003150175327,0.6072214491102668,0.3531624256080549
0.3272239315127421,0.724687765198812,8.492018726865638,jogging,8.52916349449465,0.7951401501518485,0.5567486817737178,0.30561961653291253,9.429131960811187,0.5872723108152629,0.36255209050978043
0.3979613482534266,0.1662589130703956,8.223860853441703,jogging,8.23516257263024,0.43129486535204015,0.5296354782741235,0.3316902489314839,9.28726403510474,0.5877678803697761,0.33920940197248833
0.490654166403486,-0.13372488297913254,10.50480254012717,jogging,10.517105127476816,0.5085507401792692,0.5234273085176387,0.24312978963906984,9.463546684723838,0.5878246367269083,0.332864616764251
-0.10630362728537182,0.12228079221334083,9.896609738443583,sitting,9.89793601557288,0.16202793993120287,0.5165567815826203,0.26233328828515506,9.489260035520799,0.5954624200823486,0.31801642638323446
-0.03310243342080806,0.057751695460721175,9.930073533365029,sitting,9.930296642470637,0.06656597799902675,0.43930774403920114,0.23675837677059358,9.567383045685869,0.6131862896324018,0.3236776137589833
-0.1381769188567704,-0.09427752402304745,9.728701487347672,sitting,9.730139451331697,0.1672755584078762,0.34329454075393406,0.19209392455706856,9.626748359653368,0.6217235010868024,0.33651400172434515
0.4337971069235154,0.1579314019854882,9.427650604263723,walking,9.43894687842783,0.46165166273751657,0.39832627144593846,0.19650848699592366,9.566950226569464,0.6004939828614226,0.3356610540182283
1.2032617208990728,1.976684280820863,9.697413308033383,jogging,9.969701318587646,2.3141131162986155,0.4537960711814762,0.3734570839976656,9.612796385119672,0.6497752192191719,0.6557284849217547
0.481701195401703,-0.22026523402454024,9.387775033753103,walking,9.402705615902764,0.5296723656859164,0.4976287146281611,0.36090586800493274,9.578151756079057,0.6335956086179765,0.6667940479959551
0.11951774115114165,-0.017870688456349575,10.003017734221418,sitting,10.003747679899966,0.12084639819115506,0.3176534230982137,0.2739456519266551,9.529192355986243,0.3959491548786398,0.6522158671320059
0.4072549904443635,0.041128656411618184,10.28636583524214,walking,10.294506801690735,0.409326512236947,0.32565652899137587,0.2055897410479357,9.708627066823892,0.3969715842674363,0.6353284217414025
0.15448414624182585,0.13163448375195194,9.776119743262004,sitting,9.77822633320327,0.2029605595989249,0.3013088087902158,0.20212729811609131,9.863852955805921,0.3995027230306148,0.6356608470449864
0.034222557942434555,-0.060082963909591475,9.812047935893782,sitting,9.81229156936858,0.06914583157562401,0.2556656479441106,0.20949149002304543,9.794577495382585,0.40153486786494613,0.6317522046687364
0.043074381188402955,-0.2793300049266844,10.15706648520228,walking,10.16099799423199,0.2826316577581241,0.2706034487914882,0.1693304103090429,9.820623170058454,0.3891606584191387,0.6504023761239199
0.0002925966679437699,0.025368355429809693,9.688015497159514,sitting,9.688048715415965,0.025370042767469802,0.2739429518003633,0.16609207630595177,9.796417366437902,0.38639837439744645,0.6510998944841517
-0.036702261472164176,-0.19252622125874855,9.72897149276687,sitting,9.730945468398216,0.19599337200360553,0.28409041753882397,0.15626720658238163,9.796444366979822,0.3755531156045339,0.6561867220114621
-0.06920651986646918,0.11626480586861927,9.655190568480062,sitting,9.656138563687975,0.13530353829702946,0.23379005485982546,0.15210054697069475,9.819198363401455,0.3867911655947775,0.6563072569130558
2.5945334947337244,0.39340973436659815,11.108528413068372,jogging,11.41427959962156,2.6241904036082424,0.37291723224329065,-0.006226907674731702,9.960309873904956,0.8018130299395332,0.19863462617376243
-0.22675339308269293,0.5140737114524305,8.82162729414827,jogging,8.839502078677436,0.5618619777854621,0.30207177339485103,0.06720698687296538,9.903695099944471,0.8221730915804961,0.2417704128736304
-0.2722454140991939,-0.06270278518303946,9.725825303927754,sitting,9.729836948648684,0.2793728776523447,0.2628954578698175,0.06272377720029639,9.875975856915105,0.8409573745871587,0.2439293475160113
0.060694260838663784,-0.040283342847480405,10.001702775984594,sitting,10.001968054345488,0.07284600887982406,0.2282393849092475,0.054582577274386535,9.84750955098935,0.8414880317600052,0.24607927028875295
0.42219298389710475,0.5216181609824273,10.416732063559405,walking,10.438325502948507,0.6710681198795174,0.2550102686747754,0.09358094499743407,9.91157078301909,0.843137680170625,0.2871259070898783
0.39011624149538066,0.15877010002512545,10.296871193466135,walking,10.305481793752932,0.421187163313972,0.29059963703007,0.11546625139090576,9.960053108776325,0.8402890183207213,0.2824139871758293
0.3330883623271337,-0.2932612365680851,9.511328784062007,jogging,9.52167659861002,0.44379050236706763,0.31960103514394306,0.1140731282267657,9.895479338662298,0.8357894762416023,0.28460374184748777
0.1542547211374117,0.024784628190182477,9.683470685206792,sitting,9.684730936275256,0.15623314881197983,0.3349972475908899,0.11401475550280298,9.895024857467027,0.8306562016771477,0.28462401599115467
1.3407114345183504,0.3654031978315314,10.11297892816363,walking,10.208005165021977,1.3896138483887395,0.4727386171899413,0.16980769741183094,9.933425601006702,0.8751813259879081,0.2722739080705911
2.1586377196955424,1.0345471893610871,11.610614427012585,jogging,11.854803754793247,2.39374282075316,0.6955230411461425,0.26163593576107774,10.128967986859955,0.9969789609335191,0.3840979364784286
0.4782858378090112,-0.5635235702759291,9.187959946902161,jogging,9.217642005566475,0.7391320294136885,0.4838982754536712,0.165942605296825,9.936911140243334,0.7407806934452932,0.45943597845786055
-0.05688769751973691,0.10750212145109098,9.76001790435789,sitting,9.76077570737245,0.1216261330700857,0.5008848450099668,0.12528544629669106,10.030750201264294,0.7244417437777692,0.44289737236283855
0.30894638599762553,0.02148553221469965,9.725909031150826,walking,9.730838400658843,0.30969258550301576,0.5590040250196487,0.13370427803646495,10.030758573986603,0.6773046372528416,0.43971566844990073
0.45398999731311174,0.5436959065789513,10.172055636669345,walking,10.196687110625081,0.7083164239879426,0.5983335986670936,0.19210220297910813,10.047793860055076,0.6562453230395858,0.45263022541107023
-0.08065198324565614,0.03254851123246177,9.938894919477836,sitting,9.939275444840394,0.08697211038549824,0.5480491019528174,0.14319523800411155,10.000010145646922,0.6896562681895104,0.43929549537887863
-0.25208470065727345,-0.009512487755346981,9.703020728078524,sitting,9.706299420131765,0.25226411502384316,0.483829007737552,0.12636697922606432,9.940625099108159,0.7344431770573298,0.4418483853322204
1.272322339445422,0.19525473732362825,10.43312129488771,jogging,10.512228522142134,1.287217366220325,0.5777524054493808,0.17521857661523565,10.03280435019073,0.7721142667684378,0.4165817058228664
-0.1026625482884179,-0.05297677059230407,9.571891770554883,sitting,9.572588897694278,0.11552548222561702,0.5520606785067979,0.16744243673698703,10.021646458725538,0.7917952555810364,0.4204099743465974
0.09877285159245996,0.07639029085756444,9.903132607938876,sitting,9.90391977972213,0.12486613932131246,0.42786682021420885,0.1385411460395903,10.000661826703062,0.7506823736915693,0.4151907330194859
0.8643059973112261,-0.04507949531023184,9.601562631136302,walking,9.640490753977135,0.8654808015696122,0.2984336479757772,0.030578477572458428,9.799756647115435,0.48294214325637425,0.2719845656370473
0.7301185601440146,0.6880451731489754,9.990377861850652,walking,10.040623939512722,1.0032344053910693,0.32361692020927757,0.15573535191494886,9.879998438610283,0.49963999315057567,0.25570017513699234
0.5231500152450881,0.009730800802164319,9.459757962727055,walking,9.474217716535394,0.5232405058242217,0.38162069148576006,0.14595821985005622,9.8499724444472,0.48398191218245695,0.25958902934281836
-0.11362234229950396,1.2277297895225996,7.919067330529915,jogging,8.01447801533057,1.2329762660938905,0.3393638186560471,0.2665826455808462,9.669288274385108,0.5088411776553631,0.4237021930491746
0.43401134137049957,0.33838712775785607,8.850501444246591,walking,8.867595362175782,0.5503377986931589,0.3373659530617859,0.24605176769873668,9.537132855142834,0.5083801262345601,0.41363710481608873
-0.1391983286797076,0.15051959988790398,9.937505970888353,sitting,9.939620578578404,0.20501786424026225,0.3315113185183807,0.2578488765642809,9.536993960283885,0.5140346861246157,0.40852198731998124
0.008919819661257138,-0.09172616421772875,9.775063689151876,sitting,9.77549811413006,0.09215884322671965,0.3576117705502338,0.24962750891804272,9.54419825639122,0.4870265281877631,0.41527188259446324
0.690298696033958,0.12737668621403553,10.168014615387326,walking,10.192215575068422,0.7019523558882409,0.2994094062090874,0.24283970380708345,9.517687588441182,0.3908485875939816,0.416811274991539
1.692362830904936,0.22045793040077633,9.838363150317335,jogging,9.985293342112048,1.7066615512471015,0.4789119441284228,0.2701831739063915,9.544334726417429,0.5608831668203199,0.40402167905594455
0.3190302969221016,0.2244433593432225,10.672318215012531,walking,10.67944433172418,0.39007070116515447,0.5009376886613869,0.2849884807549573,9.621253287124793,0.5484842161831647,0.3988101932737979
1.0405546319689332,-0.5572953240417293,9.006741415211767,jogging,9.083761497353485,1.1803948577958048,0.5185625521271576,0.23376689788180754,9.56177116553234,0.564068354631502,0.4720765905150067
0.47522035070926577,-0.1805003887308782,9.873680103194602,walking,9.886757484245338,0.5083451308513103,0.4930727311836828,0.1469123416938222,9.550101389666736,0.5591842541147303,0.4589260724636334
-0.022518819768661602,-0.03431702246796911,9.244568399291502,walking,9.244659520201589,0.04104577048662336,0.43850584768230777,0.14250755936680887,9.52858243332318,0.5820784432717555,0.4605973833671103
-0.030173305395863576,0.1366214785205788,9.892902394315206,sitting,9.893891733802183,0.13991374754348132,0.4468507513726719,0.03339672826660678,9.725965939701709,0.5738230527955556,0.2609012517689214
0.721245547188716,0.5539263923410015,9.300971314989996,walking,9.345324873418699,0.909411671066227,0.4755741719544934,0.05495065472492132,9.771012926776049,0.5802617577820683,0.2955054875431771
-0.09009211185541528,0.010752500043079883,9.627623059667483,sitting,9.6280505806688,0.09073149880689227,0.4804847936369227,0.04097394474043891,9.740024635653961,0.574661769405779,0.2937833683914785
0.23056368373671893,-0.07228347951782498,9.765817356742716,sitting,9.768806127614916,0.24162887590155605,0.5026491800444688,0.04291821321042929,9.739100002413046,0.5584999531676171,0.29287049305571183
2.4657451002085793,0.854156649216171,10.687267747473701,jogging,11.001235130056735,2.609498511324123,0.680193820461931,0.11559620951064283,9.791025315621685,0.8373643861478108,0.39017258093952106
